Story_ID,Story_Text,Question,Answer,Context,Category,Age group
تعمل الكائنات الحية في النظام البيئي معًا لتحقيق توازن دقيق. على سبيل المثال، تمتص النباتات ثاني أكسيد الكربون من الجو وتنتج الأوكسجين، بينما تحتاج الحيوانات إلى الأوكسجين للبقاء على قيد الحياة. 
الأنظمة البيئية يمكن أن تكون صغيرة جدًا مثل حديقة في مدينة، أو كبيرة جدًا مثل الغابات المطيرة أو المحيطات. الحفاظ على توازن الأنظمة البيئية أمر مهم جدًا للحفاظ على الحياة على كوكب الأرض.",ما هي المكونات غير الحية في النظام البيئي؟,المكونات غير الحية في النظام البيئي تشمل التربة والماء والهواء.,المكونات غير الحية تؤثر في الكائنات الحية مثل النباتات والحيوانات.,Scientific Non-Fiction,Age 9–12
64,"النظام البيئي هو مجتمع من الكائنات الحية التي تتفاعل مع بعضها البعض ومع بيئتها. يتكون النظام البيئي من مكونات حية مثل النباتات والحيوانات، ومكونات غير حية مثل التربة والماء والهواء.
تعمل الكائنات الحية في النظام البيئي معًا لتحقيق توازن دقيق. على سبيل المثال، تمتص النباتات ثاني أكسيد الكربون من الجو وتنتج الأوكسجين، بينما تحتاج الحيوانات إلى الأوكسجين للبقاء على قيد الحياة. 
الأنظمة البيئية يمكن أن تكون صغيرة جدًا مثل حديقة في مدينة، أو كبيرة جدًا مثل الغابات المطيرة أو المحيطات. الحفاظ على توازن الأنظمة البيئية أمر مهم جدًا للحفاظ على الحياة على كوكب الأرض.",كيف تساعد النباتات والحيوانات في الحفاظ على توازن النظام البيئي؟,النباتات تمتص ثاني أكسيد الكربون وتنتج الأوكسجين، بينما تحتاج الحيوانات للأوكسجين للبقاء على قيد الحياة.,تتفاعل النباتات والحيوانات مع بعضها البعض ومع البيئة للحفاظ على التوازن البيئي.,Scientific Non-Fiction,Age 9–12
64,"النظام البيئي هو مجتمع من الكائنات الحية التي تتفاعل مع بعضها البعض ومع بيئتها. يتكون النظام البيئي من مكونات حية مثل النباتات والحيوانات، ومكونات غير حية مثل التربة والماء والهواء.
تعمل الكائنات الحية في النظام البيئي معًا لتحقيق توازن دقيق. على سبيل المثال، تمتص النباتات ثاني أكسيد الكربون من الجو وتنتج الأوكسجين، بينما تحتاج الحيوانات إلى الأوكسجين للبقاء على قيد الحياة. 
الأنظمة البيئية يمكن أن تكون صغيرة جدًا مثل حديقة في مدينة، أو كبيرة جدًا مثل الغابات المطيرة أو المحيطات. الحفاظ على توازن الأنظمة البيئية أمر مهم جدًا للحفاظ على الحياة على كوكب الأرض.",ما هو دور الأنظمة البيئية في حياة كوكب الأرض؟,الأنظمة البيئية تساهم في الحفاظ على توازن الحياة على كوكب الأرض.,الحفاظ على توازن الأنظمة البيئية أمر حيوي لاستدامة الحياة على الأرض.,Scientific Non-Fiction,Age 9–12
64,"النظام البيئي هو مجتمع من الكائنات الحية التي تتفاعل مع بعضها البعض ومع بيئتها. يتكون النظام البيئي من مكونات حية مثل النباتات والحيوانات، ومكونات غير حية مثل التربة والماء والهواء.
تعمل الكائنات الحية في النظام البيئي معًا لتحقيق توازن دقيق. على سبيل المثال، تمتص النباتات ثاني أكسيد الكربون من الجو وتنتج الأوكسجين، بينما تحتاج الحيوانات إلى الأوكسجين للبقاء على قيد الحياة. 
الأنظمة البيئية يمكن أن تكون صغيرة جدًا مثل حديقة في مدينة، أو كبيرة جدًا مثل الغابات المطيرة أو المحيطات. الحفاظ على توازن الأنظمة البيئية أمر مهم جدًا للحفاظ على الحياة على كوكب الأرض.",هل يمكن أن تكون الأنظمة البيئية صغيرة أو كبيرة؟,نعم، يمكن أن تكون الأنظمة البيئية صغيرة مثل حديقة أو كبيرة مثل المحيطات.,الأنظمة البيئية تتفاوت في الحجم، ولكنها جميعًا تساهم في الحفاظ على التوازن البيئي.,Scientific Non-Fiction,Age 9–12
64,"النظام البيئي هو مجتمع من الكائنات الحية التي تتفاعل مع بعضها البعض ومع بيئتها. يتكون النظام البيئي من مكونات حية مثل النباتات والحيوانات، ومكونات غير حية مثل التربة والماء والهواء.
تعمل الكائنات الحية في النظام البيئي معًا لتحقيق توازن دقيق. على سبيل المثال، تمتص النباتات ثاني أكسيد الكربون من الجو وتنتج الأوكسجين، بينما تحتاج الحيوانات إلى الأوكسجين للبقاء على قيد الحياة. 
الأنظمة البيئية يمكن أن تكون صغيرة جدًا مثل حديقة في مدينة، أو كبيرة جدًا مثل الغابات المطيرة أو المحيطات. الحفاظ على توازن الأنظمة البيئية أمر مهم جدًا للحفاظ على الحياة على كوكب الأرض.",كيف تتفاعل الكائنات الحية مع بيئتها؟,الكائنات الحية تتفاعل مع بيئتها من خلال امتصاص المواد مثل ثاني أكسيد الكربون أو الأوكسجين.,الكائنات الحية تعتمد على بيئتها لتحقيق توازن حياتي.,Scientific Non-Fiction,Age 9–12
65,"التغير المناخي هو تغيير طويل الأمد في درجات حرارة الأرض وأنماط الطقس. هذه الظاهرة تتسبب في زيادة درجات الحرارة على سطح الأرض، وهو ما يسمى بالاحتباس الحراري. ويحدث ذلك بسبب الأنشطة البشرية مثل حرق الوقود الأحفوري، الذي يطلق غازات الدفيئة في الغلاف الجوي.
